longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value;ocean_proximity
-122.81;38.46;28;3580,00;611;1634;567;4.745;248600;<1H OCEAN
-122.75;38.46;13;4323,00;1020;2566;728;30.147;142800;<1H OCEAN
-122.75;38.46;16;2653,00;606;1693;586;26.384;146900;<1H OCEAN
-122.76;38.46;14;4742,00;756;2149;732;45.152;199200;<1H OCEAN
-122.76;38.46;14;4794,00;767;2252;768;42.061;213100;<1H OCEAN
-122.73;38.46;14;2324,00;754;1026;677;1.722;150000;<1H OCEAN
-122.74;38.45;17;3064,00;588;1704;590;39.329;170900;<1H OCEAN
-122.74;38.45;25;2696,00;496;1296;514;40.798;179200;<1H OCEAN
-122.74;38.44;23;2819,00;612;1644;546;26.576;147900;<1H OCEAN
-122.73;38.44;20;2919,00;508;1711;500;3.875;140300;<1H OCEAN
-122.72;38.44;48;707,00;166;458;172;31.797;140400;<1H OCEAN
-122.73;38.44;35;1120,00;297;659;274;23.824;145000;<1H OCEAN
-122.73;38.44;28;1073,00;241;652;238;2.4;146200;<1H OCEAN
-122.72;38.44;52;188,00;62;301;72;0.9437;129200;<1H OCEAN
-122.74;38.44;17;2287,00;497;1240;493;35.845;164300;<1H OCEAN
-122.74;38.43;11;4670,00;1007;2430;962;30.341;142300;<1H OCEAN
-122.73;38.43;15;3265,00;690;1629;629;37.132;167600;<1H OCEAN
-122.76;38.45;8;5823,00;1104;2864;1041;36.292;183600;<1H OCEAN
-122.82;38.44;23;1551,00;236;555;243;46.792;304700;<1H OCEAN
-122.76;38.44;11;2895,00;524;1633;534;47.283;170200;<1H OCEAN
-122.76;38.44;14;4376,00;797;1809;746;38.244;180000;<1H OCEAN
-122.78;38.44;14;4143,00;656;1569;629;39.766;345300;<1H OCEAN
-122.79;38.42;9;4967,00;885;2581;915;5.038;185600;<1H OCEAN
-122.74;38.42;42;2050,00;434;1073;416;2.375;141000;<1H OCEAN
-122.73;38.43;29;2677,00;691;1880;664;21.864;143200;<1H OCEAN
-122.72;38.43;31;2020,00;476;1408;437;25.735;131100;<1H OCEAN
-122.72;38.42;26;1168,00;253;937;248;19.458;146000;<1H OCEAN
-122.72;38.42;26;3604,00;734;2605;704;30.969;143800;<1H OCEAN
-122.73;38.42;26;1446,00;296;884;295;43.523;150000;<1H OCEAN
-122.72;38.42;30;2099,00;406;1156;401;28.036;152300;<1H OCEAN
-122.73;38.4;30;3689,00;746;2250;697;2.975;157300;<1H OCEAN
-122.73;38.37;40;1389,00;309;841;288;31.094;183300;<1H OCEAN
-122.75;38.43;36;1599,00;345;1086;314;26.667;149100;<1H OCEAN
-122.78;38.41;43;1351,00;277;1011;297;25.917;144000;<1H OCEAN
-122.77;38.39;35;2611,00;475;1293;463;2.75;197500;<1H OCEAN
-122.75;38.41;17;3150,00;588;1857;610;39.688;165000;<1H OCEAN
-122.82;38.41;32;701,00;182;489;168;2.785;169300;<1H OCEAN
-122.84;38.42;29;2756,00;551;1381;531;29.625;237300;<1H OCEAN
-122.86;38.42;38;1166,00;223;584;225;36.667;244400;<1H OCEAN
-122.84;38.41;19;2191,00;391;1065;404;4.125;204600;<1H OCEAN
-122.83;38.4;37;2217,00;451;1019;428;31.217;178500;<1H OCEAN
-122.84;38.4;15;3080,00;617;1446;599;36.696;194400;<1H OCEAN
-122.78;38.37;21;795,00;163;414;162;37.991;175000;<1H OCEAN
-122.82;38.4;40;2406,00;423;1054;426;38.846;215900;<1H OCEAN
-122.8;38.37;26;1634,00;315;909;317;41.731;257200;<1H OCEAN
-122.8;38.39;26;2273,00;474;1124;420;29.453;166700;<1H OCEAN
-122.84;38.39;16;1688,00;292;793;280;44.357;216900;<1H OCEAN
-122.83;38.39;19;1765,00;394;868;388;2.462;260300;<1H OCEAN
-122.82;38.39;22;1288,00;243;593;220;3.625;233700;<1H OCEAN
-122.82;38.39;32;1437,00;257;752;245;47.422;240900;<1H OCEAN
-122.82;38.38;27;2565,00;479;1227;467;45.132;259900;<1H OCEAN
-122.76;38.35;30;2260,00;374;958;359;50.323;222400;<1H OCEAN
-122.87;38.39;34;1138,00;205;541;180;45.147;271400;<1H OCEAN
-122.77;38.33;32;2054,00;324;843;306;45.875;290700;<1H OCEAN
-122.82;38.33;25;3067,00;569;1602;550;39.917;244100;<1H OCEAN
-122.88;38.34;20;3404,00;628;1641;585;50.574;276200;<1H OCEAN
-122.81;38.36;18;2399,00;389;1131;391;52.769;293900;<1H OCEAN
-122.85;38.37;16;1762,00;293;810;297;44.437;305000;<1H OCEAN
-122.89;38.38;16;2017,00;369;931;336;57.664;267500;<1H OCEAN
-122.86;38.44;31;1534,00;292;716;288;34.471;209500;<1H OCEAN
-122.89;38.42;28;2388,00;437;1015;381;51.512;268300;<1H OCEAN
-122.87;38.43;36;1987,00;387;1065;347;40.446;172200;<1H OCEAN
-122.91;38.43;19;1968,00;350;852;308;46.705;269800;<1H OCEAN
-122.89;38.4;22;2900,00;538;1445;515;4.511;296800;<1H OCEAN
-1234;38.49;30;3977,00;930;1387;582;26.161;132500;NEAR OCEAN
-1232;38.46;52;2154,00;499;524;259;20.556;120000;NEAR OCEAN
-122.98;38.44;29;4450,00;939;1328;590;3.1;162100;<1H OCEAN
-1231;38.48;37;1179,00;282;354;176;13.712;118300;NEAR OCEAN
-1232;38.54;35;2157,00;487;768;322;32.315;136900;<1H OCEAN
-123;38.51;33;1565,00;390;759;311;26.726;153100;NEAR OCEAN
-122.97;38.5;44;3234,00;746;1112;470;19.265;132700;<1H OCEAN
-122.97;38.53;48;3939,00;860;1257;571;21.165;98700;<1H OCEAN
-122.94;38.53;49;1141,00;239;505;184;37.143;148800;<1H OCEAN
-122.94;38.5;46;2280,00;492;807;366;26.316;117000;<1H OCEAN
-122.91;38.49;37;2469,00;519;1137;474;36.343;146500;<1H OCEAN
-122.87;38.48;27;3894,00;776;1832;715;35.085;187800;<1H OCEAN
-122.88;38.46;25;1563,00;314;737;305;25.687;249200;<1H OCEAN
-122.85;38.46;22;3328,00;550;1309;512;47.105;266200;<1H OCEAN
-122.94;38.49;37;3169,00;719;777;344;27.072;117100;<1H OCEAN
-122.91;38.46;18;2021,00;;912;329;4.5;251900;<1H OCEAN
-122.72;38.58;4;7042,00;1100;2936;1043;50.555;240800;<1H OCEAN
-122.82;38.55;8;6190,00;1088;2967;1000;38.616;195100;<1H OCEAN
-122.85;38.52;13;4808,00;848;2568;762;36.583;183200;<1H OCEAN
-122.78;38.53;9;3659,00;652;1889;632;42.716;250800;<1H OCEAN
-122.81;38.54;12;2289,00;611;919;540;11.553;139300;<1H OCEAN
-122.82;38.53;27;1823,00;360;907;317;3.276;172900;<1H OCEAN
-122.79;38.54;5;3986,00;737;1887;687;37.768;213800;<1H OCEAN
-122.87;38.61;23;2676,00;521;1456;500;37.361;173700;<1H OCEAN
-122.87;38.62;52;1514,00;348;767;354;21.903;160000;<1H OCEAN
-122.86;38.61;52;1753,00;380;982;380;34.013;183300;<1H OCEAN
-122.86;38.62;35;2597,00;522;1231;499;27.432;174000;<1H OCEAN
-122.87;38.62;18;2721,00;557;1667;539;31.875;176100;<1H OCEAN
-122.82;38.64;29;2176,00;385;1117;374;38.681;188600;<1H OCEAN
-122.83;38.58;17;5199,00;1023;2036;890;32.452;168800;<1H OCEAN
-122.82;38.61;41;2720,00;501;987;364;40.294;201700;<1H OCEAN
-122.85;38.62;16;4418,00;704;1908;697;45.913;244600;<1H OCEAN
-1231;38.67;33;914,00;147;394;132;46.875;246200;<1H OCEAN
-122.94;38.57;33;1530,00;266;728;250;51.005;266700;<1H OCEAN
-122.94;38.64;26;4050,00;712;2072;636;40.781;287800;<1H OCEAN
-122.95;38.73;37;1548,00;328;863;287;29.792;151300;<1H OCEAN
-122.87;38.68;32;4073,00;718;2053;629;37.352;228000;<1H OCEAN
-122.85;38.77;18;2856,00;513;1027;405;46.953;241700;<1H OCEAN
-122.7;38.66;43;1384,00;284;582;224;39.063;210000;<1H OCEAN
-1233;38.79;16;4047,00;769;1998;673;3.375;171900;<1H OCEAN
-1232;38.81;35;956,00;213;488;215;3.025;140600;<1H OCEAN
-1232;38.81;45;1717,00;389;916;367;32.425;138800;<1H OCEAN
-1231;38.8;21;360,00;96;131;74;35.156;133300;<1H OCEAN
-1231;38.79;32;2697,00;529;1417;535;32.546;134100;<1H OCEAN
-123.1;38.79;20;3109,00;712;1643;638;28.344;164400;<1H OCEAN
-123.49;38.7;9;5409,00;1019;594;327;33.125;295400;NEAR OCEAN
-123.24;38.7;38;1460,00;311;569;176;27.171;131300;NEAR OCEAN
-123.25;38.54;27;3658,00;764;1278;518;33.536;157500;NEAR OCEAN
-1238;38.38;28;3297,00;676;923;373;39.167;232600;NEAR OCEAN
-122.96;38.42;50;2530,00;524;940;361;29.375;122900;<1H OCEAN
-1237;38.46;31;855,00;217;280;139;23.611;112500;NEAR OCEAN
-122.93;38.38;18;2562,00;500;1128;414;39.336;262500;<1H OCEAN
-1232;38.36;16;1496,00;298;778;284;38.589;268800;NEAR OCEAN
-123;38.33;8;3223,00;637;851;418;56.445;364800;NEAR OCEAN
-120.84;37.92;27;471,00;84;195;72;33.333;208300;INLAND
-120.79;37.82;17;4227,00;729;1809;679;32.667;269500;INLAND
-120.9;37.81;27;4213,00;750;2142;746;37.031;173300;INLAND
-120.9;37.76;20;570,00;112;304;108;22.024;156300;INLAND
-120.86;37.73;27;508,00;93;263;81;31.136;183300;INLAND
-120.79;37.76;14;3531,00;508;1505;497;55.228;275300;INLAND
-120.76;37.73;16;1343,00;241;732;195;35.833;187500;INLAND
-120.69;37.77;46;431,00;86;239;80;33.182;282100;INLAND
-120.87;37.77;9;4838,00;920;2460;923;35.959;142700;INLAND
-120.85;37.77;52;436,00;81;197;68;18.625;85400;INLAND
-120.86;37.77;45;621,00;129;257;124;17.188;109400;INLAND
-120.86;37.77;38;1545,00;279;662;266;3.825;96400;INLAND
-120.86;37.77;28;1208,00;232;535;232;23.523;94700;INLAND
-120.87;37.76;16;1174,00;249;601;242;17.143;113300;INLAND
-120.85;37.77;20;651,00;157;421;151;20.833;77300;INLAND
-120.85;37.77;37;1738,00;403;936;366;24.717;77100;INLAND
-120.86;37.76;32;964,00;198;623;201;30.917;88900;INLAND
-120.87;37.76;16;2022,00;413;1126;408;25.655;116400;INLAND
-120.85;37.75;26;28,00;4;9;5;1.625;85000;INLAND
-120.85;37.78;15;3553,00;659;1684;611;33.169;131200;INLAND
-120.85;37.78;25;421,00;;303;106;22.679;71300;INLAND
-120.85;37.77;35;404,00;96;261;100;24.583;75000;INLAND
-120.85;37.78;30;1120,00;248;609;237;22.386;87200;INLAND
-120.83;37.77;20;1717,00;403;1062;401;16.759;116700;INLAND
-120.85;37.77;10;423,00;110;295;94;13.583;85200;INLAND
-120.83;37.76;21;435,00;96;219;83;29.125;112500;INLAND
-120.83;37.79;16;893,00;164;548;155;36.875;121900;INLAND
-120.93;37.74;37;1956,00;402;1265;397;23.023;91900;INLAND
-120.94;37.74;35;1166,00;268;515;266;23.469;90200;INLAND
-120.95;37.74;18;3453,00;666;1958;601;30.043;156500;INLAND
-120.95;37.73;12;3609,00;712;2650;742;28.565;92700;INLAND
-120.93;37.73;14;2799,00;;2294;596;26.343;81500;INLAND
-120.93;37.72;18;391,00;71;247;71;43.864;179500;INLAND
-120.98;37.71;22;434,00;89;195;86;24.211;268800;INLAND
-120.99;37.7;14;9849,00;1887;4356;1780;35.877;160900;INLAND
-120.97;37.69;14;5514,00;909;2819;970;38.598;174400;INLAND
-120.91;37.74;19;1690,00;327;855;296;3.25;176700;INLAND
-120.91;37.73;31;840,00;154;429;150;24.063;170200;INLAND
-120.92;37.7;24;527,00;112;270;112;16.172;156300;INLAND
-120.94;37.7;25;1005,00;159;390;139;4.4;174100;INLAND
-120.97;37.73;19;3725,00;543;1412;463;57.476;248600;INLAND
-1211;37.74;14;2368,00;297;796;301;87.783;435000;INLAND
-1211;37.72;23;1373,00;264;677;245;25.486;161100;INLAND
-1216;37.73;5;2256,00;420;1246;397;49.236;155900;INLAND
-1217;37.71;39;223,00;37;92;37;3.375;212500;INLAND
-1218;37.69;19;6473,00;1212;3559;1123;32.246;129300;INLAND
-121.14;37.7;29;1343,00;223;751;225;32.391;187500;INLAND
-1219;37.67;30;1653,00;285;800;291;33.482;220000;INLAND
-1219;37.61;42;1787,00;296;921;287;38.864;171400;INLAND
-121.18;37.64;43;1244,00;209;611;197;2.875;187500;INLAND
-1216;37.7;7;9374,00;1847;4827;1722;3.462;151900;INLAND
-1214;37.7;52;349,00;59;121;40;33.036;197500;INLAND
-1214;37.69;5;9601,00;1639;4449;1575;45.332;195500;INLAND
-1212;37.71;25;207,00;41;87;43;36.023;131300;INLAND
-1213;37.69;6;2607,00;557;1266;475;34.632;137700;INLAND
-1212;37.7;16;3476,00;650;2126;665;33.438;125400;INLAND
-121;37.71;52;102,00;23;35;33;2.25;175000;INLAND
-1211;37.7;12;9148,00;1906;4656;1853;32.447;142200;INLAND
-1216;37.67;31;906,00;146;383;129;34.167;196900;INLAND
-1216;37.66;6;3655,00;598;1993;596;46.053;150100;INLAND
-1215;37.65;5;3096,00;545;1760;519;45.701;146400;INLAND
-1214;37.66;11;1658,00;301;913;298;41.705;162800;INLAND
-1214;37.65;8;1959,00;379;995;365;33.567;129100;INLAND
-1213;37.65;37;375,00;58;120;37;39.844;150000;INLAND
-1214;37.67;16;19,00;19;166;9;0.536;162500;INLAND
-121;37.69;18;3469,00;661;1452;628;34.079;147500;INLAND
-1211;37.69;20;3275,00;760;1538;705;2.48;135600;INLAND
-1211;37.68;33;828,00;123;373;133;5.5;146200;INLAND
-121;37.68;15;1232,00;180;408;196;69.682;182400;INLAND
-121;37.68;29;2911,00;445;1170;460;49.904;158100;INLAND
-1211;37.68;33;3230,00;587;1579;560;35.775;109700;INLAND
-121;37.67;26;90,00;18;47;18;1.125;87500;INLAND
-1214;37.68;18;5129,00;1171;3622;1128;20.272;92700;INLAND
-1214;37.68;28;1909,00;398;1140;380;23.783;81400;INLAND
-1212;37.69;19;3814,00;790;2219;804;35.208;145000;INLAND
-1213;37.69;5;4034,00;771;1967;742;38.065;146000;INLAND
-1214;37.69;9;6333,00;1355;3265;1265;30.217;160900;INLAND
-1212;37.68;25;3262,00;588;1834;578;3.996;114500;INLAND
-1213;37.68;20;3204,00;625;2016;605;26.567;110400;INLAND
-1213;37.68;27;1956,00;327;1004;307;37.857;110500;INLAND
-1212;37.68;28;2875,00;560;1608;558;35.489;106400;INLAND
-120.94;37.68;4;13315,00;2424;6420;2289;42.471;162100;INLAND
-120.95;37.67;15;3062,00;584;1624;538;43.864;137600;INLAND
-120.96;37.66;16;4961,00;902;2654;804;42.823;138300;INLAND
-120.95;37.66;16;4478,00;647;1990;672;51.473;188400;INLAND
-120.95;37.65;37;136,00;20;72;22;22.279;225000;INLAND
-120.93;37.67;6;3491,00;657;2075;644;33.844;138500;INLAND
-120.93;37.66;10;7566,00;1348;3227;1199;4.744;148100;INLAND
-120.94;37.66;17;1147,00;140;327;136;68.654;290500;INLAND
-120.98;37.69;18;3176,00;468;1296;471;55.684;185100;INLAND
-120.99;37.69;25;2773,00;384;1060;381;64.788;199400;INLAND
-120.99;37.68;30;1975,00;375;732;326;26.932;94900;INLAND
-120.98;37.68;24;705,00;114;347;141;31.912;149600;INLAND
-120.97;37.69;16;2793,00;476;1279;477;34.667;160900;INLAND
-120.97;37.69;15;4065,00;841;1986;680;3.072;114300;INLAND
-120.97;37.68;16;2349,00;446;1302;392;31.625;130300;INLAND
-120.97;37.68;9;1114,00;172;529;174;47.159;163700;INLAND
-120.98;37.68;27;4006,00;762;1806;718;31.848;112800;INLAND
-120.99;37.68;28;3269,00;647;1595;617;22.336;112700;INLAND
-120.99;37.67;16;568,00;124;307;116;21.518;107400;INLAND
-120.98;37.67;13;1221,00;260;682;275;3.65;155500;INLAND
-120.97;37.68;16;2493,00;535;1370;504;33.368;121200;INLAND
-120.98;37.68;18;4197,00;1006;2203;874;2.166;118600;INLAND
-120.97;37.67;16;1499,00;250;1292;271;43.851;117300;INLAND
-120.96;37.67;17;2434,00;511;1558;546;29.219;114300;INLAND
-120.96;37.67;18;1442,00;229;538;220;42.969;163200;INLAND
-120.97;37.67;31;1648,00;293;792;294;2.4;121500;INLAND
-120.97;37.66;19;1974,00;393;799;377;31.286;137500;INLAND
-120.96;37.66;15;2485,00;434;1296;434;38.542;145200;INLAND
-120.97;37.66;24;2930,00;588;1448;570;35.395;127900;INLAND
-120.97;37.66;21;2760,00;632;1260;576;20.227;179800;INLAND
-120.98;37.66;33;1959,00;342;984;356;45.208;114200;INLAND
-120.98;37.66;40;3012,00;616;1423;595;26.346;100600;INLAND
-120.98;37.65;36;826,00;167;432;150;2.5;103100;INLAND
-120.98;37.66;10;934,00;;401;255;0.9336;127100;INLAND
-120.98;37.67;33;1433,00;298;824;302;27.621;109100;INLAND
-120.99;37.67;28;1768,00;423;1066;392;18.315;90500;INLAND
-120.99;37.66;30;1718,00;395;914;400;1.933;107000;INLAND
-120.99;37.66;39;1748,00;329;831;302;25.938;135600;INLAND
-120.99;37.66;46;1750,00;347;754;356;29.137;106000;INLAND
-120.99;37.65;44;2848,00;623;1408;576;21.487;86600;INLAND
-121;37.65;52;3887,00;803;1768;779;25.089;119000;INLAND
-121;37.67;27;2278,00;479;995;449;25.148;110200;INLAND
-1211;37.67;37;2483,00;459;1072;445;30.721;108100;INLAND
-1211;37.66;36;3679,00;613;1366;581;4.5;151400;INLAND
-121;37.66;43;2369,00;413;944;422;32.632;138100;INLAND
-121;37.66;43;2039,00;331;875;342;39.844;152000;INLAND
-1211;37.65;47;1713,00;334;570;297;21.969;149400;INLAND
-1212;37.67;32;3951,00;797;1916;740;26.722;111500;INLAND
-1213;37.67;24;2162,00;459;1468;441;31.857;98300;INLAND
-1213;37.66;31;887,00;217;614;199;21.528;75500;INLAND
-1212;37.66;36;3495,00;641;1688;684;31.568;109900;INLAND
-1212;37.66;28;1437,00;400;806;338;16.078;125000;INLAND
-1212;37.65;20;2973,00;620;1996;570;30.645;106000;INLAND
-1213;37.64;22;2001,00;387;1520;387;3.148;102300;INLAND
-1213;37.63;5;2881,00;584;1490;570;30.398;120000;INLAND
-1215;37.64;33;1438,00;237;569;208;33.516;150000;INLAND
-1215;37.62;37;1043,00;196;555;197;34.125;125000;INLAND
-1212;37.64;42;1437,00;307;1035;284;21.036;88300;INLAND
-1212;37.63;35;1591,00;364;1290;352;1.564;81800;INLAND
-1212;37.62;30;1721,00;399;1878;382;25.363;83900;INLAND
-1212;37.61;33;1469,00;370;1318;349;17.104;59000;INLAND
-1213;37.62;43;1241,00;240;612;266;28.194;81300;INLAND
-1213;37.62;46;2331,00;508;1210;484;25.313;77700;INLAND
-1212;37.62;14;5737,00;1286;4722;1210;16.731;95800;INLAND
-1211;37.64;52;201,00;35;74;22;13.036;75000;INLAND
-1211;37.64;36;1981,00;507;1998;468;19.013;69900;INLAND
-1211;37.64;33;693,00;207;598;192;10.217;81300;INLAND
-121;37.64;43;311,00;95;293;94;12.902;67500;INLAND
-120.99;37.64;41;1580,00;385;881;361;27.538;99600;INLAND
-120.99;37.64;50;683,00;189;459;195;18.162;70000;INLAND
-121;37.65;17;484,00;202;198;204;0.6825;187500;INLAND
-1211;37.65;52;178,00;53;152;62;0.4999;82500;INLAND
-121;37.64;19;121,00;41;658;41;0.9573;162500;INLAND
-121;37.64;52;530,00;177;325;158;11.875;90600;INLAND
-120.97;37.65;16;3960,00;716;1776;724;39.886;137500;INLAND
-120.96;37.64;41;1467,00;328;673;310;27.917;90700;INLAND
-120.97;37.64;42;2359,00;504;1131;480;20.833;95500;INLAND
-120.98;37.65;40;422,00;63;158;63;73.841;172200;INLAND
-120.98;37.64;45;1913,00;335;839;333;31.397;110700;INLAND
-120.98;37.64;40;1791,00;359;679;322;21.458;130300;INLAND
-120.9;37.66;19;3377,00;669;2426;663;29.783;82500;INLAND
-120.91;37.66;36;1320,00;255;720;232;26.523;76300;INLAND
-120.9;37.64;26;1762,00;418;855;308;16.767;81300;INLAND
-120.94;37.65;13;5075,00;978;3033;838;30.577;119000;INLAND
-120.93;37.65;1;2254,00;328;402;112;4.25;189200;INLAND
-120.92;37.65;23;505,00;124;163;129;13.696;275000;INLAND
-120.95;37.65;14;5200,00;1119;3221;1102;26.964;107000;INLAND
-120.96;37.65;34;1700,00;325;972;326;24.485;95500;INLAND
-120.95;37.64;32;3487,00;740;1957;685;27.209;88300;INLAND
-120.94;37.63;43;244,00;52;176;60;1.425;69400;INLAND
-120.92;37.63;39;45,00;8;22;9;17.679;450000;INLAND
-120.96;37.64;36;60,00;12;51;14;3.625;67500;INLAND
-120.98;37.64;39;2617,00;659;2052;642;16.952;65000;INLAND
-120.97;37.63;39;2360,00;607;2047;605;17.054;58800;INLAND
-121;37.63;31;215,00;62;192;66;1.75;73800;INLAND
-121;37.63;49;2051,00;500;1525;467;1.59;80900;INLAND
-1211;37.63;41;2764,00;639;2122;600;19.643;74900;INLAND
-1211;37.62;35;568,00;150;622;145;18.167;79500;INLAND
-1211;37.62;35;2074,00;477;1687;431;20.885;73700;INLAND
-120.98;37.62;26;3819,00;955;3010;932;19.206;81300;INLAND
-120.99;37.63;21;319,00;120;276;85;24.792;60000;INLAND
-121;37.62;28;1153,00;420;1043;357;10.801;75000;INLAND
-120.99;37.62;37;2014,00;505;1787;515;15.515;54100;INLAND
-1211;37.61;5;3655,00;696;2316;647;34.703;129300;INLAND
-121;37.61;36;2647,00;604;2045;550;2.273;62900;INLAND
-121;37.6;22;4412,00;925;3116;817;26.899;82100;INLAND
-1212;37.6;33;1009,00;238;1027;246;25.993;68000;INLAND
-120.98;37.6;36;1437,00;;1073;320;21.779;58400;INLAND
-120.99;37.61;39;512,00;132;443;127;12.857;60000;INLAND
-120.98;37.59;2;5042,00;834;2784;787;46.484;145900;INLAND
-120.96;37.59;11;4236,00;879;2410;850;23.849;122000;INLAND
-120.95;37.59;29;1727,00;439;1063;386;18.929;63600;INLAND
-120.94;37.61;13;3309,00;603;1796;555;38.372;129300;INLAND
-120.95;37.61;17;4054,00;654;2034;667;46.833;142200;INLAND
-120.96;37.61;23;3497,00;887;2467;816;19.444;93400;INLAND
-120.97;37.61;16;1326,00;375;884;375;1.871;103900;INLAND
-120.95;37.6;35;1493,00;278;729;268;29.821;97400;INLAND
-120.94;37.6;30;3257,00;574;1804;588;35.331;102900;INLAND
-120.95;37.59;43;1561,00;354;862;332;18.466;81500;INLAND
-120.94;37.59;16;3964,00;824;2622;766;23.152;111300;INLAND
-120.94;37.58;19;1549,00;369;770;370;20.493;99500;INLAND
-120.95;37.62;11;4981,00;814;1934;686;37.041;174800;INLAND
-120.97;37.62;7;8489,00;1673;5807;1575;29.451;127800;INLAND
-120.54;37.68;18;335,00;76;189;67;12.273;87500;INLAND
-120.64;37.7;16;284,00;51;239;46;18.958;137500;INLAND
-120.75;37.69;24;2282,00;423;1167;398;38.214;116100;INLAND
-120.86;37.69;5;6660,00;1217;3012;1087;30.809;143600;INLAND
-120.87;37.64;40;1010,00;155;488;157;38.984;170500;INLAND
-120.82;37.64;20;3375,00;630;1505;598;2.69;201300;INLAND
-120.77;37.64;8;3294,00;667;2277;652;26.417;96800;INLAND
-120.76;37.65;25;3214,00;682;2319;640;20.385;84300;INLAND
-120.46;37.65;17;315,00;89;130;58;14.464;79200;INLAND
-120.59;37.59;36;291,00;48;124;47;56.945;154200;INLAND
-120.69;37.59;27;1170,00;227;660;222;23.906;81800;INLAND
-120.76;37.61;30;816,00;159;531;147;32.604;87900;INLAND
-120.8;37.61;30;918,00;154;469;139;39.688;175000;INLAND
-120.76;37.58;35;1395,00;264;756;253;36.181;178600;INLAND
-120.83;37.58;30;1527,00;256;757;240;36.629;171400;INLAND
-120.85;37.57;27;819,00;157;451;150;34.934;193800;INLAND
-120.88;37.57;22;1440,00;267;774;249;39.821;204300;INLAND
-120.87;37.62;30;455,00;70;220;69;48.958;142500;INLAND
-120.87;37.6;32;4579,00;914;2742;856;26.619;86200;INLAND
-120.86;37.6;25;1178,00;206;709;214;45.625;133600;INLAND
-120.89;37.59;33;1016,00;206;617;209;2.151;195800;INLAND
-120.92;37.6;12;4485,00;805;2445;832;37.611;123100;INLAND
-120.92;37.59;26;1705,00;279;642;236;26.591;180500;INLAND
-120.91;37.57;26;3396,00;705;2446;694;20.521;65400;INLAND
-120.93;37.56;17;1812,00;361;672;334;1.55;166100;INLAND
-120.95;37.57;29;1179,00;249;672;243;31.125;154800;INLAND
-120.98;37.57;27;925,00;176;449;168;26.406;129700;INLAND
-1212;37.58;36;1285,00;270;706;273;17.169;121400;INLAND
-1214;37.6;27;958,00;184;580;177;21.875;82800;INLAND
-1219;37.56;32;1717,00;325;1356;307;26.705;91900;INLAND
-1213;37.55;32;946,00;198;624;173;19.728;97900;INLAND
-1214;37.5;33;613,00;123;343;116;31.875;129200;INLAND
-1212;37.48;26;467,00;;244;83;41.346;187500;INLAND
-121.12;37.48;5;4109,00;820;3062;713;32.396;125200;INLAND
-121.14;37.47;38;2427,00;450;1272;474;28.833;115200;INLAND
-121.14;37.48;6;1772,00;332;1011;331;37.045;128100;INLAND
-121.13;37.47;37;1995,00;448;1559;443;21.833;92700;INLAND
-121.11;37.47;12;2263,00;410;913;330;35.795;145600;INLAND
-121.14;37.46;4;2919,00;503;1592;491;52.452;161900;INLAND
-121.2;37.6;30;2110,00;406;1301;345;23.173;86500;INLAND
-121.27;37.56;31;1223,00;330;1067;245;28.558;100000;INLAND
-121.31;37.44;33;69,00;28;47;14;0.536;112500;INLAND
-121.21;37.5;34;294,00;49;147;47;3;162500;INLAND
-121.14;37.52;37;1358,00;231;586;214;31.645;170800;INLAND
-1216;37.45;33;1401,00;299;915;282;34.464;162500;INLAND
-1216;37.42;52;504,00;96;295;97;3.5;73500;INLAND
-121.11;37.43;42;412,00;75;227;75;2.5;74200;INLAND
-121.29;37.33;36;48,00;12;27;8;4;75000;INLAND
-1219;37.33;40;524,00;112;329;96;17.188;112500;INLAND
-1211;37.37;41;1045,00;233;632;230;23.583;95000;INLAND
-1211;37.33;17;1926,00;410;1054;321;16.214;71500;INLAND
-1213;37.33;27;1333,00;230;730;229;36;106000;INLAND
-1213;37.32;42;2905,00;561;1457;551;22.566;82100;INLAND
-1214;37.3;6;2657,00;486;1409;392;33.824;115500;INLAND
-120.84;37.53;14;3643,00;706;2070;697;31.523;141800;INLAND
-120.86;37.53;18;2829,00;732;1751;712;16.445;156900;INLAND
-120.88;37.53;18;239,00;39;92;36;53.168;175000;INLAND
